,ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude,geometry
2145,CA,Canada,10379,100226,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",36000,1,Y,arq,"Arabic, Algerian Spoken",4,6,Islam,1,0.9,10,A001,Arab World,115,C0017,"Arab, Maghreb",18,12,"America, North and Caribbean",NAR,North America,N,N,1,N,45.423482,-75.698043,
2146,CA,Canada,10253,100227,Algonquin,Algonquin,6900,4,N,alq,Algonquin,4,1,Christianity,96,6,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,47.36519,-77.53555,
2147,CA,Canada,15741,110448,"Americans, U.S.","Americans, U.S.",324000,5,N,eng,English,5,1,Christianity,87,29,18,A009,North American Peoples,109,C0011,Anglo-American,104,12,"America, North and Caribbean",NAR,North America,N,N,,N,52.97635596,-100.93987,
2148,CA,Canada,11540,102537,"Amerindian, Detribalized","Amerindian, Detribalized",143000,5,N,eng,English,5,1,Christianity,90,20,16,A007,Latin-Caribbean Americans,290,C0201,South American Indigenous,12,12,"America, North and Caribbean",NAR,North America,N,Y,,N,49.51994059,-115.7611721,
2149,CA,Canada,10294,100293,"Amhara, Ethiopian","Amhara, Ethiopian",700,4,N,amh,Amharic,5,1,Christianity,77,6,13,A004,Horn of Africa Peoples,164,C0068,Ethio-Semitic,21,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.72263771,-79.53098775,
2150,CA,Canada,14364,107976,Amish,Amish,18000,4,N,pdc,"German, Pennsylvania",5,1,Christianity,99,3,12,A003,Eurasian Peoples,175,C0079,Germanic,2,12,"America, North and Caribbean",NAR,North America,N,N,,N,54.17224,-94.57888,
2151,CA,Canada,10326,100354,Anglo-Australian,Anglo-Australian,4500,5,N,eng,English,5,1,Christianity,70,13,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,25,12,"America, North and Caribbean",NAR,North America,N,N,,N,53.533333,-113.5,
2152,CA,Canada,10328,100356,Anglo-Canadian,Anglo-Canadian,16253000,5,N,eng,English,5,1,Christianity,80.4,10.5,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,21,12,"America, North and Caribbean",NAR,North America,N,Y,,N,43.766389,-79.420399,
2153,CA,Canada,10329,100357,Anglo-New Zealander,Anglo-New Zealander,1500,5,N,eng,English,5,1,Christianity,76,17,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,13,12,"America, North and Caribbean",NAR,North America,N,N,,N,53.556812,-113.543053,
2154,CA,Canada,13862,106882,"Antiguan, mixed","Antiguan, mixed",1400,5,N,aig,Antigua and Barbuda Creole English,3,1,Christianity,91,23,18,A009,North American Peoples,330,C0254,"Afro-American, Northern",5,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.424729,-80.452941,
2155,CA,Canada,10376,100427,"Arab, Arabic Gulf Spoken","Arab, Arabic Gulf Spoken",76000,1,Y,afb,"Arabic, Gulf Spoken",3,6,Islam,1.9,0.8,10,A001,Arab World,111,C0013,"Arab, Arabian",12,12,"America, North and Caribbean",NAR,North America,N,N,2,N,43.684403,-79.353124,
2156,CA,Canada,11722,102879,"Arab, Egyptian","Arab, Egyptian",44000,4,N,arz,"Arabic, Egyptian Spoken",4,1,Christianity,60,4.5,10,A001,Arab World,163,C0067,Egyptian,33,12,"America, North and Caribbean",NAR,North America,N,N,,N,45.54370303,-73.56658509,
2157,CA,Canada,12247,104056,"Arab, Iraqi","Arab, Iraqi",37000,1,Y,acm,"Arabic, Mesopotamian Spoken",4,6,Islam,0.2,0.1,10,A001,Arab World,113,C0015,"Arab, Levant",23,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.2609,-79.8885,
2158,CA,Canada,12368,104301,"Arab, Jordanian","Arab, Jordanian",5500,1,Y,ajp,"Arabic, South Levantine Spoken",3,6,Islam,3,0.3,10,A001,Arab World,113,C0015,"Arab, Levant",11,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.693767,-79.392261,
2159,CA,Canada,13017,105688,"Arab, Lebanese","Arab, Lebanese",117000,3,N,apc,"Arabic, North Levantine Spoken",3,1,Christianity,70,1.5,10,A001,Arab World,113,C0015,"Arab, Levant",45,12,"America, North and Caribbean",NAR,North America,N,N,,N,45.505,-73.6642,
2160,CA,Canada,13169,105948,"Arab, Libyan","Arab, Libyan",3800,1,Y,ayl,"Arabic, Libyan Spoken",3,6,Islam,0.2,0.1,10,A001,Arab World,114,C0016,"Arab, Libyan",10,12,"America, North and Caribbean",NAR,North America,N,N,1,N,45.4225,-75.6895,
2161,CA,Canada,14715,108627,"Arab, Northern Yemeni","Arab, Northern Yemeni",1700,1,Y,ayn,"Arabic, Sanaani Spoken",0,6,Islam,0.4,0,10,A001,Arab World,118,C0020,"Arab, Yemeni",3,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.6932,-79.513381,
2162,CA,Canada,14276,107785,"Arab, Palestinian","Arab, Palestinian",18000,4,N,ajp,"Arabic, South Levantine Spoken",3,1,Christianity,75,5,10,A001,Arab World,113,C0015,"Arab, Levant",25,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.5614,-79.6485,
2163,CA,Canada,10759,101196,"Arab, Saudi - Najdi","Arab, Saudi - Najdi",5500,1,Y,ars,"Arabic, Najdi Spoken",3,6,Islam,0.3,0.2,10,A001,Arab World,136,C0040,"Bedouin, Arabian",11,12,"America, North and Caribbean",NAR,North America,N,N,1,N,45.4351,-75.698547,
2164,CA,Canada,15104,109571,"Arab, Sudanese","Arab, Sudanese",13000,1,Y,apd,"Arabic, Sudanese Spoken",4,6,Islam,3,0.5,10,A001,Arab World,117,C0019,"Arab, Sudan",18,12,"America, North and Caribbean",NAR,North America,N,N,1,N,51.03,-113.965,
2165,CA,Canada,15152,109662,"Arab, Syrian","Arab, Syrian",17000,2,N,apc,"Arabic, North Levantine Spoken",3,6,Islam,7,0.2,10,A001,Arab World,113,C0015,"Arab, Levant",36,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.6908,-79.6717,
2166,CA,Canada,15641,110285,"Arab, Tunisian","Arab, Tunisian",10000,1,Y,aeb,"Arabic, Tunisian Spoken",4,6,Islam,0.1,0,10,A001,Arab World,115,C0017,"Arab, Maghreb",11,12,"America, North and Caribbean",NAR,North America,N,N,1,Y,45.4073,-75.6867,
2167,CA,Canada,19204,115690,"Arab, general","Arab-Middle Eastern, general",64000,4,N,eng,English,5,6,Islam,37,3.5,10,A001,Arab World,324,C0237,"Arab World, general",8,12,"America, North and Caribbean",NAR,North America,N,N,,N,52.97028205,-100.9368882,
2168,CA,Canada,10421,100492,"Argentinian, White","Argentinian, White",4100,4,N,spa,Spanish,5,1,Christianity,96,9,16,A007,Latin-Caribbean Americans,188,C0093,Hispanic,9,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.76329,-79.403673,
2169,CA,Canada,10429,100516,Armenian,Armenian,32000,4,N,hye,Armenian,5,1,Christianity,90,5,12,A003,Eurasian Peoples,119,C0021,Armenian,56,12,"America, North and Caribbean",NAR,North America,N,N,,N,49.24116,-123.07257,
2170,CA,Canada,10462,100571,Assiniboin,Assiniboin,2900,5,N,asb,Assiniboine,0,1,Christianity,96,17,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,50.27022,-103.5346,
2171,CA,Canada,10464,100574,Assyrian,Assyrian,7300,4,N,aii,Assyrian Neo-Aramaic,5,1,Christianity,100,3,10,A001,Arab World,121,C0023,Assyrian / Aramaic,23,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.73771757,-79.4998518,
2172,CA,Canada,10478,100600,Atikamek,Atikamek,6300,4,N,atj,Atikamekw,4,1,Christianity,96,7,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,47.95551,-73.79888,
2173,CA,Canada,10491,100626,"Austrian, Bavarian","Austrian, Bavarian",23000,3,N,bar,Bavarian,5,1,Christianity,90,0.5,12,A003,Eurasian Peoples,175,C0079,Germanic,18,12,"America, North and Caribbean",NAR,North America,N,N,,N,53.504007,-113.499123,
2174,CA,Canada,10528,100675,Azerbaijani,Azerbaijani,2000,1,Y,azj,"Azerbaijani, North",5,6,Islam,0.3,0,24,A015,Turkic Peoples,126,C0028,Azerbaijani,20,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.767756,-79.47395,
2175,CA,Canada,10541,100695,Babine,Babine,3500,4,N,bcr,Babine,3,1,Christianity,97,10,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,54.22766,-125.75697,
2176,CA,Canada,14926,108972,"Baggara, Shuwa Arab","Baggara, Shuwa Arab",700,1,Y,shu,"Arabic, Chadian Spoken",5,6,Islam,4,0.5,10,A001,Arab World,116,C0018,"Arab, Shuwa",8,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.803562,-79.524572,
2177,CA,Canada,10566,100763,Bahamian,Bahamian,600,5,N,eng,English,5,1,Christianity,90,31,18,A009,North American Peoples,330,C0254,"Afro-American, Northern",3,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.712622,-79.619472,
2178,CA,Canada,10617,100925,Bambara,Bambara,700,1,Y,bam,Bamanankan,5,6,Islam,4,1.6,22,A013,Sub-Saharan Peoples,219,C0127,Malinke-Bambara,12,12,"America, North and Caribbean",NAR,North America,N,N,1,N,45.527375,-73.574446,
2179,CA,Canada,10682,101047,Barbadian,Barbadian,12000,5,N,eng,English,5,1,Christianity,97,24,18,A009,North American Peoples,330,C0254,"Afro-American, Northern",3,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.665223,-79.411244,
2180,CA,Canada,10709,101106,Basque,Basque,800,3,N,eus,Basque,5,1,Christianity,91,0.5,12,A003,Eurasian Peoples,134,C0038,Basque,13,12,"America, North and Caribbean",NAR,North America,N,N,,N,53.571843,-113.481194,
2181,CA,Canada,10734,101148,Baule,Baule,3500,5,N,bci,Baoule,5,1,Christianity,56,25,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,4,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.475177,-79.674877,
2182,CA,Canada,10749,101180,Beaver,"Beaver, Tsattine",1600,5,N,bea,Beaver,3,1,Christianity,96,15,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,56.91787,-121.07345,
2183,CA,Canada,11065,101833,Belarusian,Belarusian,5200,3,N,bel,Belarusian,5,1,Christianity,77,1,12,A003,Eurasian Peoples,283,C0194,"Slav, Eastern",30,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.64759507,-79.56398773,
2184,CA,Canada,10780,101239,Bella Coola,Bella Coola,1700,4,N,eng,English,5,1,Christianity,98,10,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,52.36524,-126.69137,
2185,CA,Canada,10782,101243,Bemba,Bemba,800,5,N,bem,Bemba,5,1,Christianity,94,32,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",5,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.761627,-79.436121,
2186,CA,Canada,12399,104365,"Berber, Kabyle","Berber, Kabyle",16000,1,Y,kab,Kabyle,5,6,Islam,4,2,10,A001,Arab World,142,C0046,Berber-Kabyle,5,12,"America, North and Caribbean",NAR,North America,N,N,1,N,45.52539,-73.568668,
2187,CA,Canada,19213,115407,"Black African, general","Black African, general",335000,5,N,swh,Swahili,5,1,Christianity,74,25,22,A013,Sub-Saharan Peoples,326,C0248,"Sub-Saharan African, general",10,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.66343225,-79.37448661,
2188,CA,Canada,10893,101517,Blackfoot,Blackfoot,18000,5,N,bla,Blackfoot,3,1,Christianity,96,25,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,49.49421,-113.16473,
2189,CA,Canada,10917,101567,"Bolivian, Mestizo","Bolivian, Mestizo",1700,5,N,spa,Spanish,5,1,Christianity,90,16,16,A007,Latin-Caribbean Americans,188,C0093,Hispanic,6,12,"America, North and Caribbean",NAR,North America,N,N,,N,45.420794,-75.679222,
2190,CA,Canada,10953,101629,Bosniak,Bosniak,15000,1,Y,bos,Bosnian,5,6,Islam,0.03,0.01,12,A003,Eurasian Peoples,284,C0195,"Slav, Southern",24,12,"America, North and Caribbean",NAR,North America,N,N,1,Y,43.620528,-79.549489,
2191,CA,Canada,19223,115779,"Brazilian, general","Brazilian, general",7800,5,N,por,Portuguese,5,1,Christianity,92,26,16,A007,Latin-Caribbean Americans,270,C0181,"Portuguese, Brazilian",5,12,"America, North and Caribbean",NAR,North America,N,N,,N,51.020907,-113.970925,
2192,CA,Canada,10969,101666,Breton,Breton,5000,3,N,bre,Breton,5,1,Christianity,60,0.4,12,A003,Eurasian Peoples,172,C0076,French,2,12,"America, North and Caribbean",NAR,North America,N,N,,N,46.809973,-71.239184,
2193,CA,Canada,11140,102927,British,British,641000,5,N,eng,English,5,1,Christianity,75,12,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,129,12,"America, North and Caribbean",NAR,North America,N,N,,N,52.96975326,-100.943349,
2194,CA,Canada,14804,108778,"British, Scottish","British, Scottish",1100,4,N,eng,English,5,1,Christianity,65,8,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,4,12,"America, North and Caribbean",NAR,North America,N,N,,N,46.633147,-81.01565,
2195,CA,Canada,10973,101679,"Brunei Malay, Kedayan",Brunei Malay,4900,1,Y,kxd,Brunei,1,6,Islam,0.7,0.2,17,A008,Malay Peoples,215,C0123,Malay,4,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.590118,-79.590928,
2196,CA,Canada,10998,101722,Bulgarian,Bulgarian,18000,3,N,bul,Bulgarian,5,1,Christianity,79,1.2,12,A003,Eurasian Peoples,284,C0195,"Slav, Southern",39,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.67611084,-79.4952668,
2197,CA,Canada,11029,101776,Burmese,Burmese,4100,1,Y,mya,Burmese,5,2,Buddhism,0.11,0.05,23,A014,Tibetan-Himalayan Peoples,154,C0058,Burmese,18,12,"America, North and Caribbean",NAR,North America,N,N,1,N,43.575415,-79.599791,
2198,CA,Canada,19344,115780,"Cameroonian Creole, Detribalized","Cameroonian Creole, Detribalized",8600,5,N,fra,French,5,1,Christianity,80,15,22,A013,Sub-Saharan Peoples,262,C0173,"Sub-Saharan African, other",3,12,"America, North and Caribbean",NAR,North America,N,N,,N,46.795268,-71.260644,
2199,CA,Canada,15919,110760,Afro-Caribbean,"Caribbean, other",14000,5,N,eng,English,5,1,Christianity,87,14,18,A009,North American Peoples,330,C0254,"Afro-American, Northern",4,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.689169,-79.432722,
2200,CA,Canada,11104,101891,Carrier,Carrier,1600,5,N,crx,Carrier,4,1,Christianity,96,19,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,54.85212,-124.87207,
2201,CA,Canada,15038,109474,"Carrier, Southern","Carrier, Southern",2100,5,N,caf,"Carrier, Southern",4,1,Christianity,96,19,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,53.021,-123.73146,
2202,CA,Canada,11113,101905,Cayuga,Cayuga,3700,4,N,cay,Cayuga,0,1,Christianity,92,10,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,43.09630022,-79.89855182,
2203,CA,Canada,11334,102112,Chilcotin,Chilcotin,4400,5,N,clc,Chilcotin,3,1,Christianity,96,20,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,51.90552,-122.46519,
2204,CA,Canada,11335,102113,Chilean,Chilean,17000,5,N,spa,Spanish,5,1,Christianity,88,18,16,A007,Latin-Caribbean Americans,188,C0093,Hispanic,15,12,"America, North and Caribbean",NAR,North America,N,N,,N,45.542176,-73.564454,
2205,CA,Canada,19206,115066,"Chinese, general","Chinese, general",1231000,4,N,cmn,"Chinese, Mandarin",5,4,Ethnic Religions,25,8,11,A002,East Asian Peoples,161,C0065,Chinese,60,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.794,-79.238,
2206,CA,Canada,11348,102148,Chinook Wawa,Chinook Wawa,100,4,N,eng,English,5,1,Christianity,90,10,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,49.37116,-123.22007,
2207,CA,Canada,11351,102152,Chipewyan,Chipewyan,13000,5,N,chp,Dene,4,1,Christianity,96,25,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,58.36372,-110.83177,
2208,CA,Canada,11404,102261,"Colombian, White",Colombian,57000,4,N,spa,Spanish,5,1,Christianity,92,8,16,A007,Latin-Caribbean Americans,188,C0093,Hispanic,4,12,"America, North and Caribbean",NAR,North America,N,N,,N,45.550881,-73.617598,
2209,CA,Canada,11413,102277,Comox,Comox,1900,5,N,coo,Comox,0,1,Christianity,92,20,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,49.72325,-124.96678,
2210,CA,Canada,11425,102297,Costa Rican,Costa Rican,2500,5,N,spa,Spanish,5,1,Christianity,93,14.8,16,A007,Latin-Caribbean Americans,188,C0093,Hispanic,4,12,"America, North and Caribbean",NAR,North America,N,N,,N,45.532002,-73.56137,
2211,CA,Canada,12234,104036,"Cree, Eastern Inland","Cree, Eastern Inland",9000,5,N,crj,"Cree, Southern East",4,1,Christianity,95,25,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,51.40781,-78.69712,
2212,CA,Canada,11235,103060,"Cree, French","Cree, French",700,4,N,crg,Michif,0,1,Christianity,97,3,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,49.50301,-100.02549,
2213,CA,Canada,11122,101918,"Cree, Moose","Cree, Moose",7400,5,N,crm,"Cree, Moose",4,1,Christianity,97,25,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,51.09465,-80.6808,
2214,CA,Canada,11689,102837,"Cree, Northern East","Cree, Northern East",6500,5,N,crl,"Cree, Northern East",4,1,Christianity,97,25,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,55.19282,-77.7505,
2215,CA,Canada,15362,110777,"Cree, Plains","Cree, Plains",78000,4,N,crk,"Cree, Plains",5,1,Christianity,97,10,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,54.36916,-112.12326,
2216,CA,Canada,11432,102309,"Cree, Swampy","Cree, Swampy",7400,5,N,csw,"Cree, Swampy",4,1,Christianity,97,25,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,56.15014,-96.33231,
2217,CA,Canada,11433,102310,"Cree, Woods","Cree, Woods",78000,5,N,cwd,"Cree, Woods",2,1,Christianity,96,15,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,58.682152,-94.137228,
2218,CA,Canada,11437,102315,Croat,Croat,53000,3,N,hrv,Croatian,5,1,Christianity,91,0.8,12,A003,Eurasian Peoples,284,C0195,"Slav, Southern",28,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.60398584,-79.54272545,
2219,CA,Canada,11440,102324,Cuban,Cuban,7000,4,N,spa,Spanish,5,1,Christianity,68,8.8,16,A007,Latin-Caribbean Americans,188,C0093,Hispanic,13,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.650296,-79.40779,
2220,CA,Canada,11456,102344,"Cypriots, Greek","Cypriots, Greek",1300,3,N,ell,Greek,5,1,Christianity,89,1.5,12,A003,Eurasian Peoples,178,C0082,Greek,6,12,"America, North and Caribbean",NAR,North America,N,N,,N,53.573902,-113.570467,
2221,CA,Canada,11458,102346,Czech,Czech,23000,2,N,ces,Czech,5,7,Non-Religious,28,0.8,12,A003,Eurasian Peoples,285,C0196,"Slav, Western",28,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.64697723,-79.40635742,
2222,CA,Canada,11477,102396,Dakota,"Dakota, Sioux",1200,5,N,dak,Dakota,5,1,Christianity,98,20,18,A009,North American Peoples,246,C0154,North American Indigenous,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,50.2337,-103.5327,
2223,CA,Canada,11496,102439,Danish,Danish,32000,4,N,dan,Danish,5,1,Christianity,94,5,12,A003,Eurasian Peoples,279,C0190,Scandinavian,18,12,"America, North and Caribbean",NAR,North America,N,N,,N,42.78821371,-81.46875225,
2224,CA,Canada,19007,114916,Deaf,Deaf,74000,3,N,ase,American Sign Language,4,1,Christianity,72.07,,26,A017,Deaf,328,C0252,Deaf,216,12,"America, North and Caribbean",NAR,North America,N,Y,,N,45.39634046,-75.62801724,
2225,CA,Canada,20539,116858,Ditidaht,Ditidaht,1000,4,N,eng,English,5,1,Christianity,90,3,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,49.267978,-124.792039,
2226,CA,Canada,11590,102668,Dogrib,Dogrib,3800,5,N,dgr,Dogrib,4,1,Christianity,95,15,18,A009,North American Peoples,246,C0154,North American Indigenous,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,62.38234,-114.19257,
2227,CA,Canada,11600,102692,Dominicans,Dominicans,7700,5,N,spa,Spanish,5,1,Christianity,84,17,16,A007,Latin-Caribbean Americans,329,C0253,"Afro-American, Hispanic",9,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.65793,-79.392857,
2228,CA,Canada,11659,102787,Dutch,Dutch,293000,4,N,nld,Dutch,5,1,Christianity,51,5,12,A003,Eurasian Peoples,175,C0079,Germanic,29,12,"America, North and Caribbean",NAR,North America,N,N,,N,49.16006995,-123.1405801,
2229,CA,Canada,11713,102869,"Ecuadorian, Mestizo",Ecuadorian,12000,4,N,spa,Spanish,5,1,Christianity,93,8.5,16,A007,Latin-Caribbean Americans,258,C0168,"Hispanic American, other",7,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.65948,-79.394407,
2230,CA,Canada,13976,107396,"Eskimo, North Alaskan","Eskimo, North Alaskan",7400,5,N,esi,"Inupiatun, North Alaskan",4,1,Christianity,96,35,18,A009,North American Peoples,192,C0097,Inuit,2,12,"America, North and Caribbean",NAR,North America,N,Y,,N,68.39257,-133.62218,
2231,CA,Canada,11417,117076,"Eskimo, Western Canadian","Eskimo, Western Canadian",400,5,N,eng,English,5,1,Christianity,90,35,18,A009,North American Peoples,192,C0097,Inuit,1,12,"America, North and Caribbean",NAR,North America,N,Y,,N,68.51270235,-114.662291,
2232,CA,Canada,11157,102954,Estonian,Estonian,6900,4,N,ekk,"Estonian, Standard",5,7,Non-Religious,45,5,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,22,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.65471819,-79.42498399,
2233,CA,Canada,19215,115094,"European, general","European, general",146000,4,N,eng,English,5,1,Christianity,67.8,9,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,7,12,"America, North and Caribbean",NAR,North America,N,N,,N,52.97097256,-100.9376673,
2234,CA,Canada,11169,102974,Ewe,Ewe,2000,5,N,ewe,Ewe,5,1,Christianity,82,16,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,10,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.707294,-79.569402,
2235,CA,Canada,11200,103015,Fijian,Fijian,9100,5,N,fij,Fijian,5,1,Christianity,93,25,19,A010,Pacific Islanders,165,C0069,Fiji,7,12,"America, North and Caribbean",NAR,North America,N,N,,N,49.238237,-123.071089,
2236,CA,Canada,15175,109692,"Filipino, Tagalog","Filipino, Tagalog",515000,5,N,tgl,Tagalog,5,1,Christianity,98,18,17,A008,Malay Peoples,166,C0070,"Filipino, Central",54,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.88246344,-79.43928116,
2237,CA,Canada,11205,103021,Finnish,Finnish,28000,5,N,fin,Finnish,5,1,Christianity,87,14,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,17,12,"America, North and Caribbean",NAR,North America,N,N,,N,48.40707484,-89.24779025,
2238,CA,Canada,11217,103034,Fleming,Fleming,9000,3,N,vls,Vlaams,3,1,Christianity,90,1,12,A003,Eurasian Peoples,175,C0079,Germanic,12,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.58725486,-79.61505737,
2239,CA,Canada,11222,103041,Fon,Fon,1300,5,N,fon,Fon,5,1,Christianity,62,15.5,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,6,12,"America, North and Caribbean",NAR,North America,N,N,,N,43.775661,-79.441516,
2240,CA,Canada,11765,103066,French-Canadian,French-Canadian,7689000,3,N,fra,French,5,1,Christianity,75,0.8,12,A003,Eurasian Peoples,172,C0076,French,3,12,"America, North and Caribbean",NAR,North America,N,Y,,N,45.50554799,-73.62813982,
2241,CA,Canada,11766,103068,Frisian,Frisian,800,4,N,fry,Frisian,5,1,Christianity,84,3,12,A003,Eurasian Peoples,175,C0079,Germanic,3,12,"America, North and Caribbean",NAR,North America,N,N,,N,49.153732,-123.12959,
